web_scraper_order,web_scraper_start_url,title,data,data2,data3,data4,data5,image,image2,item_page_title,item_page_link,Rate,Seller_Name,Seller_Rating,Available_Colors,Product_SKU,Product_Description,product title,original price,discount,final price,image_1,image_3,Spec,comment count,rezayat
"1771406676-175","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال بدون آینه سونی مدل a7R IV","۳۱۲,۰۰۰,۰۰۰","","","","تنها ۲ عدد در انبار باقی مانده","","","دوربین دیجیتال بدون آینه سونی مدل a7R IVتنها ۲ عدد در انبار باقی مانده
۳۱۲,۰۰۰,۰۰۰","https://www.digikala.com/product/dkp-8723718/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%DB%8C%D9%86%D9%87-%D8%B3%D9%88%D9%86%DB%8C-%D9%85%D8%AF%D9%84-a7r-iv/","","فیدار نامدار سورین","عالی","مشکی","DKP-8723718","دوربین دیجیتال بدون آینه سونی مدل A7R IV برای عکاسان حرفه‌ای طراحی شده که به بالاترین سطح از جزئیات، وضوح تصویر و کنترل خلاقانه نیاز دارند. این مدل با حسگر فول‌فریم ۶۳ مگاپیکسلی، توانایی ثبت تصاویری شگفت‌انگیز با وضوح فوق‌العاده بالا را دارد که برای چاپ در ابعاد بزرگ یا کراپ‌های سنگین ایده‌آل است.
سرعت عکاسی پیاپی ۱۰ فریم‌بر‌ثانیه، آن را به گزینه‌ای کارآمد برای ثبت سوژه‌های سریع تبدیل می‌کند. همچنین، قابلیت فیلم‌برداری با کیفیت 4K UHD و Full HD با نرخ حداکثر ۱۲۰ فریم‌برثانیه، ...","دوربین دیجیتال بدون آینه سونی مدل a7R IV","۳۱۲,۰۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/72f8b5782d88ef64e3746b475b9c44d570f14885_1754248463.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/72f8b5782d88ef64e3746b475b9c44d570f14885_1754248463.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/bea5c2a599414ce7685182bc2c6086637856001c_1654981194.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/72f8b5782d88ef64e3746b475b9c44d570f14885_1754248463.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/72f8b5782d88ef64e3746b475b9c44d570f14885_1754248463.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربینفقط بدنه‌ی دوربین بدون لنز نوع دوربین عکاسیبدون آینه با لنز قابل تعویض مدلa۷R IV سطح کاربریحرفه‌ای ابعاد۱۲۹x۹۶x۷۸ میلی‌متروزن۶۷۰ گرموزن دوربین با باتری و کارت‌حافظه۶۷۰ گرمجنس بدنهپلاستیک و فلز (آلیاژ منیزیم) مانت لنزSony-E قابلیت‌های مقاومتیمقاومت در برابر پاشش آب و گرد و غبار اقلام همراه دوربینباتری","۹ دیدگاه",""
"1771406678-176","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل monkey","۲,۸۶۸,۰۰۰","","","۴.۵","&nbsp;","","","دوربین عکاسی چاپ سریع مدل monkey&nbsp;
۴.۵۲,۸۶۸,۰۰۰","https://www.digikala.com/product/dkp-19998837/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-monkey/","۴.۵","رابین توی","عالی","زردآبی","DKP-19998837","دوربین دیجیتال کودکان Kids Printing Camera monkey یکی از بروزترین و جذاب‌ترین دوربین‌های کودکانه است که با طراحی فانتزی و دو رنگ زرد و آبی شاد، توجه هر کودک کنجکاوی را جلب می تواند ‌کند. این دوربین سلفی کودکانه علاوه بر عکاسی، قابلیت چاپ فوری عکس دارد و همراه با یک رول کاغذ چاپ ارائه می‌شود تا کودک شما بتواند عکس‌های خود را بلافاصله چاپ کرده و نگه دارد.
در کنار این قابلیت منحصربه‌فرد، دوربین دارای قابلیت فیلم‌برداری، پخش موسیقی و انجام بازی‌های کودکانه است که آن را به یک وسیل ...","دوربین عکاسی چاپ سریع مدل monkey","۲,۸۶۸,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/424fb73cc643fd7c9f2654a37f941030205ffbe9_1753878852.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/a280fedd6ae329f112348a5a14006117067fbaa1_1760955679.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/aac16a2b1dd67c81ece0dbd38bb0cc5522fc92c0_1760955707.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیچاپ سریع سطح کاربرینیمه‌حرفه‌ای ابعاد۵۰*۱۲۰*۱۲۰ میلی‌متروزن۱۷۶ گرماقلام همراه دوربینشارژر بند دوربین","۵ دیدگاه","۸۰%"
"1771406680-177","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل Q5-Sc","۵,۸۸۸,۰۰۰","۶,۴۰۰,۰۰۰","۸٪","۴.۱","ارسال فروشنده","","","دوربین عکاسی چاپ سریع مدل Q5-Scارسال فروشنده
۴.۱۸٪۵,۸۸۸,۰۰۰۶,۴۰۰,۰۰۰","https://www.digikala.com/product/dkp-16050328/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-q5-sc/","۴.۱","حافظ تیم","خوب","سبز آبیصورتی","DKP-16050328","دوربین چاپ فوری مدل Q5-sc یک دستگاه بسیار جالب بوده که امکان چاپ در لحظه و سیاه سفید تصاویر روی رول های حرارتی مشابه دستگاه کارتخوان را فراهم میکند(این رول ها ارزان قیمت و در دسترس هستند). این دوربین از سنسور48مگاپیکسلی و قابلیت پشتیبانی کارت حافظه میکرو SD تا 64 گیگ و با قابلیت زوم به همراه یک کاور سیلیکونی و همچنین قادر به فیلمبرداری به صورت فول اچ دی نیز می باشد و به وسیله این دوربین کودکان شما میتوانند عکس های دلخواه و زیبای خود را پرینت کنند و داخل پک دوربین دو عدد رول پ ...","دوربین عکاسی چاپ سریع مدل Q5-Sc","۶,۴۰۰,۰۰۰","۸٪","۵,۸۸۸,۰۰۰","https://dkstatics-public.digikala.com/digikala-products/eb810dec834197a9529b7960f50b90c4835f0549_1754235583.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f9c643b9ba5bcd4c3c6e90956c10664075dc3eeb_1720856610.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f3ab259ec9b1af5cdef369d687454fa60889293a_1720856685.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/eb810dec834197a9529b7960f50b90c4835f0549_1754235583.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/eb810dec834197a9529b7960f50b90c4835f0549_1754235583.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلیوزن۲۲۹ گرمجنس بدنهپلاستیک","۱۰ دیدگاه",""
"1771406682-178","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل Z11","۳,۵۰۰,۰۰۰","","","۳.۷","تنها ۱ عدد در انبار باقی مانده","","","دوربین عکاسی چاپ سریع مدل Z11تنها ۱ عدد در انبار باقی مانده
۳.۷۳,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-17989021/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-z11/","۳.۷","موبیگو","عالی","صورتیآبی","DKP-17989021","دوربین عکاسی چاپ سریع مدل Z11","دوربین عکاسی چاپ سریع مدل Z11","۳,۵۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/f256bdec0e1930c39945a44fed2aa72348b255cc_1736614617.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/d567f8ff6f5ca860f97bedc2fa8f41c842afde76_1736614554.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/7d28b375c618e452062153f05439539e6fb5307a_1736614555.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f256bdec0e1930c39945a44fed2aa72348b255cc_1736614617.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/f256bdec0e1930c39945a44fed2aa72348b255cc_1736614617.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیچاپ سریع وزن۱۲۰ گرم","۴ دیدگاه",""
"1771406685-179","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل G11 طرح دایناسور","۳,۱۰۰,۰۰۰","","","۵","ارسال فروشنده","","","دوربین عکاسی چاپ سریع مدل G11 طرح دایناسورارسال فروشنده
۵۳,۱۰۰,۰۰۰","https://www.digikala.com/product/dkp-19486191/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-g11-%D8%B7%D8%B1%D8%AD-%D8%AF%D8%A7%DB%8C%D9%86%D8%A7%D8%B3%D9%88%D8%B1/","۵","پخش کابان","خیلی خوب","آبیآبی روشن","DKP-19486191","","دوربین عکاسی چاپ سریع مدل G11 طرح دایناسور","۳,۰۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/89c116c04a145097e3497540af5fb53e6a6337f6_1749455873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/fb0b2f7e7fb360d2b273837aac188810ac7dd595_1749455873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0a845d5d33bf11dd30129711d8565a9ed2170d27_1749456696.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","مشخصات ظاهری و کلینوع کیت دوربینفقط بدنه‌ی دوربین بدون لنز نوع دوربین عکاسیچاپ سریع سطح کاربریمبتدی ابعاد۶۰*۹۰*۵۰ میلی‌متروزن۱۵۰ گرماقلام همراه دوربینشارژر","","۲۰%"
"1771406687-180","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال کانن مدل EOS R50 BODY","۹۹,۵۰۰,۰۰۰","","","۵","&nbsp;","","","دوربین دیجیتال کانن مدل EOS R50 BODY&nbsp;
۵۹۹,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-12389245/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D8%A7%D9%86%D9%86-%D9%85%D8%AF%D9%84-eos-r50-body/","۵","آل قاچ","خوب","مشکی","DKP-12389245","دوربین دیجیتال بدون آینه کانن مدل EOS R50 BODY، انتخابی سبک و قدرتمند برای کاربران تازه‌کار و نیمه‌حرفه‌ای است که به دنبال عملکردی فراتر از موبایل‌های هوشمند هستند. این دوربین با وزن ۳۲۸ گرم و ابعاد ۱۱۶×۸۶×۶۹ میلی‌متر، راحتی در حمل و استفاده را تضمین می‌کند.
حسگر APS-C با دقت ۲۵.۵ مگاپیکسل، ثبت تصاویر واضح و شارپ را در شرایط نوری مختلف امکان‌پذیر می‌سازد. سرعت عکاسی پیاپی تا ۱۵ فریم بر ثانیه، برای ثبت لحظات پرتحرک مانند سوژه‌های ورزشی یا حیوانات بسیار کارآمد است. قابلیت فیلم‌ ...","دوربین دیجیتال کانن مدل EOS R50 BODY","۹۹,۵۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/eaf686752bd53536aa9cad9a7bcc02865e1d8c47_1754250719.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/eaf686752bd53536aa9cad9a7bcc02865e1d8c47_1754250719.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/ef0d37a6e6af9a91cd14e509e5cd8ebf4ed18ee7_1692109653.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/eaf686752bd53536aa9cad9a7bcc02865e1d8c47_1754250719.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/eaf686752bd53536aa9cad9a7bcc02865e1d8c47_1754250719.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربینفقط بدنه‌ی دوربین بدون لنز نوع دوربین عکاسیبدون آینه با لنز قابل تعویض سطح کاربرینیمه‌حرفه‌ای ابعاد۱۱۶x۸۶x۶۹ میلی‌متروزن۳۲۸ گرموزن دوربین با باتری و کارت‌حافظه۳۷۵ گرمجنس بدنهپلاستیک و فلز (آلیاژ آلومینیوم) مانت لنزCanon-RF اقلام همراه دوربینباتری","۲ دیدگاه","۱۰۰%"
"1771406689-181","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل 2026","۴,۱۰۰,۰۰۰","","","۳","تنها ۲ عدد در انبار باقی مانده","","","دوربین عکاسی چاپ سریع مدل 2026تنها ۲ عدد در انبار باقی مانده
۳۴,۱۰۰,۰۰۰","https://www.digikala.com/product/dkp-19377474/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-2026/","۳","پخش کابان","خیلی خوب","صورتیآبی روشنآبی","DKP-19377474","اگر صاحب فرزندی هستید که سن و سال کمی دارد ممکن است برای شناخت جهان و ثبت آنها از اسمارت فون ها استفاده نماید که بسیار بد است چرا که محققان معتقدند تلفن‌های همراه خطر ابتلا به تومورهای مغزی را در کودکان و نوجوانان افزایش می‌دهد ما در این جا سعی کرده ایم تا برای عکاسان مشتاق و نوجوان زیر 10 سالتان دوربین هایی را دسته بندی کنیم که متناسب با شرایط سنی و توانایی هایشان است. اگر برای کودک زیر 8 سال دوربینی میخرید احتمالا در نظر دارید که در کنار کارایی و سادگی از ظاهری زیبا و چشم ن ...","دوربین عکاسی چاپ سریع مدل 2026","۳,۹۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/053b0f269df9f6dfdfe4413f6e4f4f5b0b46f939_1748634792.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/d9e445e3496dbe79a29a04817a312e6aabb4f600_1748634340.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/206c05d63143651639b08ad9d419e372ec67ec85_1748634341.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/053b0f269df9f6dfdfe4413f6e4f4f5b0b46f939_1748634792.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/053b0f269df9f6dfdfe4413f6e4f4f5b0b46f939_1748634792.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیچاپ سریع ابعاد۱۲۰*۱۰۰*۳۰ میلی‌متروزن۱۲۰ گرم","۳ دیدگاه",""
"1771406691-182","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال بدون آینه کانن مدل EOS R10  به همراه لنز  45-18","۱۲۶,۰۰۰,۰۰۰","","","۴.۴","ارسال فروشنده","","","دوربین دیجیتال بدون آینه کانن مدل EOS R10  به همراه لنز  45-18ارسال فروشنده
۴.۴۱۲۶,۰۰۰,۰۰۰","https://www.digikala.com/product/dkp-10082188/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%DB%8C%D9%86%D9%87-%DA%A9%D8%A7%D9%86%D9%86-%D9%85%D8%AF%D9%84-eos-r10-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%84%D9%86%D8%B2-45-18/","۴.۴","فیدار نامدار سورین","عالی","مشکی","DKP-10082188","بچه غول کانن!!!","دوربین دیجیتال بدون آینه کانن مدل EOS R10  به همراه لنز  45-18","۱۲۶,۰۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/3e1c5542715148c27c868a98714b1a27758486f2_1754242971.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3e1c5542715148c27c868a98714b1a27758486f2_1754242971.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/65ba14a7115edc3fdeee813e47b4ecfa458d4f78_1753002957.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3e1c5542715148c27c868a98714b1a27758486f2_1754242971.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/3e1c5542715148c27c868a98714b1a27758486f2_1754242971.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز قابل تعویض نوع دوربین عکاسیبدون آینه با لنز قابل تعویض مدلEOS R۱۰ سطح کاربرینیمه‌حرفه‌ای ابعاد۱۲۲.۵x۸۷.۸x۸۳.۴ میلی‌متروزن۳۸۲ گرموزن دوربین با باتری و کارت‌حافظه۴۲۹ گرمجنس بدنهپلاستیک و فلز (آلیاژ منیزیم) مانت لنزCanon-RF اقلام همراه دوربینباتری","۱۰ دیدگاه","۱۰۰%"
"1771406693-183","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل ZOO12","۳,۲۰۰,۰۰۰","","","۲.۷","&nbsp;","","","دوربین عکاسی چاپ سریع مدل ZOO12&nbsp;
۲.۷۳,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-19656607/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-zoo12/","۲.۷","اسباب بازی روحی تویز","ضعیف","صورتیبنفشآبی","DKP-19656607","اگر صاحب فرزندی هستید که سن و سال کمی دارد ممکن است برای شناخت جهان و ثبت آنها از اسمارت فون ها استفاده نماید که بسیار بد است چرا که محققان معتقدند تلفن‌های همراه خطر ابتلا به تومورهای مغزی را در کودکان و نوجوانان افزایش می‌دهد ما در این جا سعی کرده ایم تا برای عکاسان مشتاق و نوجوان زیر 10 سالتان دوربین هایی را دسته بندی کنیم که متناسب با شرایط سنی و توانایی هایشان است. اگر برای کودک زیر 10 سال دوربینی میخرید احتمالا در نظر دارید که در کنار کارایی و سادگی از ظاهری زیبا و چشم  ...","دوربین عکاسی چاپ سریع مدل ZOO12","۳,۲۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/e7e0536c8bcc48d82ddddd8c37dab5f786fb451e_1751109166.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/2f0528ff79f2a5b43318edd11d1b120261cff627_1751109176.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/c0a941b9305621d85e9885e9c6e82087344f9276_1751109214.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e7e0536c8bcc48d82ddddd8c37dab5f786fb451e_1751109166.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/e7e0536c8bcc48d82ddddd8c37dab5f786fb451e_1751109166.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیچاپ سریع سطح کاربریمبتدی ابعاد۱۲۰x۶۰x۴۵ میلی‌متروزن۲۰۰ گرماقلام همراه دوربینشارژر بند دوربین کابل شارژ","",""
"1771406696-184","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال بدون آینه کانن مدل EOS R10 body","۱۱۵,۵۰۰,۰۰۰","","","","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال بدون آینه کانن مدل EOS R10 bodyتنها ۱ عدد در انبار باقی مانده
۱۱۵,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-17779337/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%DB%8C%D9%86%D9%87-%DA%A9%D8%A7%D9%86%D9%86-%D9%85%D8%AF%D9%84-eos-r10-body/","","ستاره سهیل پارسا","عالی","مشکی","DKP-17779337","","دوربین دیجیتال بدون آینه کانن مدل EOS R10 body","۱۱۵,۵۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/1a003b0e2b36718257cfb376b4d4f6d87c0df887_1734784390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1a003b0e2b36718257cfb376b4d4f6d87c0df887_1734784390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/a82ff4f371ecb89885f73acf39f5b1f10d275976_1734784390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1a003b0e2b36718257cfb376b4d4f6d87c0df887_1734784390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/1a003b0e2b36718257cfb376b4d4f6d87c0df887_1734784390.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیبدون آینه با لنز قابل تعویض وزن۳۸۰ گرم","",""
"1771406698-185","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال پرودو مدل LFS014","۲,۶۷۰,۰۰۰","","","۲","تنها ۲ عدد در انبار باقی مانده","","","دوربین دیجیتال پرودو مدل LFS014تنها ۲ عدد در انبار باقی مانده
۲۲,۶۷۰,۰۰۰","https://www.digikala.com/product/dkp-18025818/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%BE%D8%B1%D9%88%D8%AF%D9%88-%D9%85%D8%AF%D9%84-lfs014/","۲","باران اصفهان","خیلی خوب","آبیصورتی","DKP-18025818","","دوربین دیجیتال پرودو مدل LFS014","۲,۶۵۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/1fc19f0790a035a5c501d4e591a4b071b699dd8f_1754239406.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/5ee0ff60ca45e45cd2f1f1318fb48cd6b2e01379_1736930263.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/ae4c4ca7028c697da5f22fbc9cdd9af85100fda3_1736930263.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1fc19f0790a035a5c501d4e591a4b071b699dd8f_1754239406.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/1fc19f0790a035a5c501d4e591a4b071b699dd8f_1754239406.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیکامپکت وزن۲۰۰ گرم","","۴۰%"
"1771406700-186","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال بدون آینه کانن مدل  EOS R5 BODY","۴۰۰,۰۰۰,۰۰۰","","","","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال بدون آینه کانن مدل  EOS R5 BODYتنها ۱ عدد در انبار باقی مانده
۴۰۰,۰۰۰,۰۰۰","https://www.digikala.com/product/dkp-10160704/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%DB%8C%D9%86%D9%87-%DA%A9%D8%A7%D9%86%D9%86-%D9%85%D8%AF%D9%84-eos-r5-body/","","فیدار نامدار سورین","عالی","مشکی","DKP-10160704","تیزر رسمی کنن آر۵ - Canon R5","دوربین دیجیتال بدون آینه کانن مدل  EOS R5 BODY","۴۰۰,۰۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/3fd4b0e2a54392d8dd7deb1f0a7cad3e7e216ee9_1754249926.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3fd4b0e2a54392d8dd7deb1f0a7cad3e7e216ee9_1754249926.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/a6e8abece457887e0dd63589ef97ed5d97a391f9_1671095133.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3fd4b0e2a54392d8dd7deb1f0a7cad3e7e216ee9_1754249926.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/3fd4b0e2a54392d8dd7deb1f0a7cad3e7e216ee9_1754249926.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلیوزن۷۳۸ گرم","۱ دیدگاه",""
