web_scraper_order,web_scraper_start_url,title,data,data2,data3,data4,data5,image,image2,item_page_title,item_page_link,rate,Seller_Name,Seller_Performance,Product_Description,product title,original price,image_1,image_3,variant,final price,specs1,specs 2
"1771409320-138","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Stream S05 ظرفیت دو ترابایت دارای رابط USB Type-A 3.2","۱۴,۵۰۰,۰۰۰","","","۴.۳","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال سیلیکون پاور مدل Stream S05 ظرفیت دو ترابایت دارای رابط USB Type-A 3.2تنها ۱ عدد در انبار باقی مانده
۴.۳۱۴,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-11263811/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-stream-s05-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%D8%AF%D9%88-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D8%A8%D8%B7-usb-type-a-32/","۴.۳","تجهیزایران","عالی","هارد اکسترنال سیلیکون پاور مدل Stream S05 ظرفیت ۲ ترابایت، گزینه‌ای سبک و کم‌حجم برای کسانی است که به فضای ذخیره‌سازی زیاد و جابجایی آسان نیاز دارند. این مدل با وزن ۱۴۴ گرم و ابعاد ۱۲۶.۵×۷۹.۸×۱۵ میلی‌متر به‌راحتی در کیف لپ‌تاپ یا کیف دستی کوچک جا می‌گیرد. فرم فکتور ۲.۵ اینچی آن باعث می‌شود به منبع تغذیه جداگانه احتیاج نداشته باشد و انرژی از طریق پورت USB تأمین شود.

بدنه Stream S05 طراحی ساده و مینیمال دارد و در برابر گرد و غبار مقاوم است. این ویژگی در محیط‌هایی که احتمال تما ...","هارد اکسترنال سیلیکون پاور مدل Stream S05 ظرفیت دو ترابایت دارای رابط USB Type-A 3.2","۱۴,۵۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/6ccfef6925293739d6550208dbc32b98f9c4e6a3_1754245230.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/6ccfef6925293739d6550208dbc32b98f9c4e6a3_1754245230.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/c7d711ed4ddaea4ea14433088645fb8b8107b02d_1683379222.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f681c793ea7b098850910e7a0249afc4b595f237_1683379222.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/6ccfef6925293739d6550208dbc32b98f9c4e6a3_1754245230.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","ویژگی‌هافرم فکتور (سایز هد)2.5 اینچ2.5 اینچسرعت چرخش54005400نوع رابط کابلUSB Type-A 3.2USB Type-A 3.2مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل وزن۱۴۴ گرمابعاد۱۲۶.۵×۷۹.۸×۱۵ میلی‌مترمشاهده بیشتر"
"1771409322-139","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد دیسک اکسترنال سیلیکون پاور مدل A85B ظرفیت پنج ترابایت","","","","۴.۳","&nbsp;","","","هارد دیسک اکسترنال سیلیکون پاور مدل A85B ظرفیت پنج ترابایت&nbsp;
۴.۳ناموجود","https://www.digikala.com/product/dkp-16962960/%D9%87%D8%A7%D8%B1%D8%AF-%D8%AF%DB%8C%D8%B3%DA%A9-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-a85b-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%D9%BE%D9%86%D8%AC-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۳","","","","","","","https://dkstatics-public.digikala.com/digikala-products/8ee45a96b86e5b5e3b3d9e3e97dbff40c8a37b16_1728545788.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/597a335b86eeeb3d9decf89a265b3e18a06927e8_1728546072.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/64478ff0701f380c25f394e56bd0df2154f441f1_1728545782.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","","","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل وزن۵۰۰ گرمابعاد۱۹۰*۴۰*۱۳۰ میلی‌مترمشاهده بیشتر"
"1771409324-140","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Armor A85 ظرفیت 5 ترابایت","۳۱,۴۴۵,۰۰۰","","","۴.۵","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال سیلیکون پاور مدل Armor A85 ظرفیت 5 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۵۳۱,۴۴۵,۰۰۰","https://www.digikala.com/product/dkp-288633/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-armor-a85-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-5-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۵","خانه آی تی ایران","عالی","با زیاد شدن حجم دیتاها نیاز کاربران دست خوش تغییرات قرار گرفته است. دیگر فلش‌مموری‌های کوچک با ظرفیت کم نمی‌توانند از پس ذخیره‌‌ی اطلاعات برآیند. یکی از محصولاتی‌که با استقبال بسیار خوبی توسط کاربران روبه‌رو شده، هاردهای اکسترنال است. هاردهای اکسترنال در مقایسه با فلش‌مموری‌ها ظرفیت بیشتری دارند و قیمت آن‌ها با توجه به ظرفیت‌شان کم‌تر است. شرکت‌های زیادی به طراحی و تولید هاردهای اکسترنال می‌پردازند و وجود ب ...","هارد اکسترنال سیلیکون پاور مدل Armor A85 ظرفیت 5 ترابایت","۳۱,۴۴۵,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/7d13cd1b0287791de2a9d79caeda030cf6e76e5d_1753699002.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/7d13cd1b0287791de2a9d79caeda030cf6e76e5d_1753699002.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/901170.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/901241.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/7d13cd1b0287791de2a9d79caeda030cf6e76e5d_1753699002.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکینقره ای","","","مشخصاتمشخصات فیزیکیوزن۳۶۴ گرممشاهده بیشتر"
"1771409326-141","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Armor A60 ظرفیت پنج ترابایت","","","","۴.۸","&nbsp;","","","هارد اکسترنال سیلیکون پاور مدل Armor A60 ظرفیت پنج ترابایت&nbsp;
۴.۸ناموجود","https://www.digikala.com/product/dkp-15744596/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-armor-a60-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%D9%BE%D9%86%D8%AC-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۸","","","هارد اکسترنال مدل Armor A60 دارای یک سطح بافت شبکه‌ای ویژه است که عالی به نظر می‌رسد و محافظت در برابر لغزش و همچنین مقاومت در برابر اثر انگشت و خراش را افزایش می‌دهد. از دیگر ویژگی‌های ظاهری آن می‌توان به رنگ‌های خاص آن، (مشکی کامل و مشکی سبز) اشاره کرد.

شرکت سیلیکون پاور یکی از بزرگ‌ترین طراحان و سازندگان فلش مموری و هارد اکسترنال در دنیا است و هارد دیسک‌های اکسترنال Armor A60 محصول این شرکت است. آرمور (Armor) به معنای زره است و هارد دیسک Armor A60که از همین سری است، بدنه‌ ...","","","","https://dkstatics-public.digikala.com/digikala-products/7e05f6b7900e65b5d037a8d3f912f1949d55fae8_1754254701.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/7e05f6b7900e65b5d037a8d3f912f1949d55fae8_1754254701.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/2987d75cd9e3ab93ac5055e3dc094244213ae225_1718019397.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e7819d5274f268d67144155fb2e4b87a3eba0f6e_1718019311.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/7e05f6b7900e65b5d037a8d3f912f1949d55fae8_1754254701.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","","","مشخصاتمشخصات فیزیکیوزن۲۸۰ گرمابعاد۱۳۵.۸ × ۸۵.۹ × ۲۳.۲  میلی‌مترمشاهده بیشتر"
"1771409328-142","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Armor A62 ظرفیت 1 ترابایت","","","","۳.۹","&nbsp;","","","هارد اکسترنال سیلیکون پاور مدل Armor A62 ظرفیت 1 ترابایت&nbsp;
۳.۹ناموجود","https://www.digikala.com/product/dkp-6216827/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-armor-a62-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۳.۹","","","هارد اکسترنال «Armor A62» محصولی از شرکت «سیلیکون پاور» است که از ظرفیت یک ترابایت برای ذخیره‌سازی اطلاعات بهره می‌برد. شرکت سیلیکون پاور هارد اکسترنال A62 را در دو مدل Armor A62S و Armor A62L روانه بازار کرده است. هارد اکسترنال حاضر مدل Armor A62S بوده که ابعاد بسیار باریک‌تری دارد. این محصول شرکت سیلیکون پاور از بدنه‌ای پلاستیکی و مقاوم در برابر انواع صدمات بهره می‌برد. این بدنه که به‌صورت هاشور‌زده طراحی شده می‌تواند در برابر خط‌ و خش مقاوم باشد. شرکت سیلیکون پاور در اطراف ...","","","","https://dkstatics-public.digikala.com/digikala-products/0e3e379eb4d562be8d030a7b03eaeb1495ccacba_1754245888.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0e3e379eb4d562be8d030a7b03eaeb1495ccacba_1754245888.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/aec1e9775ec118f286b1b0ca5adc035257e20284_1629882596.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/9af94854bfe5d84e1b804d0e5816831454620a6a_1629882597.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0e3e379eb4d562be8d030a7b03eaeb1495ccacba_1754245888.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","","","مشخصاتمشخصات فیزیکیوزن۱۸۰ گرممشاهده بیشتر"
"1771409330-143","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC732 ظرفیت 1 ترابایت ظرفیت یک ترابایت دارای رابط USB Type-A 3.0","۱۱,۸۹۵,۰۰۰","","","۴.۶","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC732 ظرفیت 1 ترابایت ظرفیت یک ترابایت دارای رابط USB Type-A 3.0تنها ۱ عدد در انبار باقی مانده
۴.۶۱۱,۸۹۵,۰۰۰","https://www.digikala.com/product/dkp-4940260/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac732-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%DB%8C%DA%A9-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D8%A8%D8%B7-usb-type-a-30/","۴.۶","خانه آی تی ایران","عالی","شرکت «اپیسر» محصولی را با نام «AC732» روانه بازار کرده است. این محصول یک هارد اکسترنال حرفه‌ای برای ذخیره‌سازی اطلاعات با سرعت زیاد است. هارد اکسترنال AC732 از طریق درگاه USB3.1 به کامپیوتر متصل می‌شود. درگاه USB3.1 ارائه‌شده روی این محصول از نوع A است و از آن می‌توان روی کامپیوترهایی با درگاه USB2.0 و USB3.0 هم بهره برد. طراحی این محصول به‌گونه‌ای است که می‌توان کابل اتصال را روی بدنه‌ی هارد نصب کرد تا نگرانی بابت گم‌شدن آن وجود نداشته باشد و از طرفی فضای بسیار کمی را اشغال  ...","هارد اکسترنال اپیسر مدل AC732 ظرفیت 1 ترابایت ظرفیت یک ترابایت دارای رابط USB Type-A 3.0","۱۱,۸۹۹,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/afdf5db26602895881303b72d3dcf8d426b9166b_1754244773.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/afdf5db26602895881303b72d3dcf8d426b9166b_1754244773.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4b3a1f545318db9a5de44d8e261b15fc075cae84_1618750753.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e80d82243b4957fc37a7ac760c55f5dc7ae624ae_1744788915.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/afdf5db26602895881303b72d3dcf8d426b9166b_1754244773.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","ویژگی‌هانوع رابط کابلUSB Type-A 3.0USB Type-A 3.0مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل رومیزی وزن۲۴۰ گرمابعاد۱۲۷x۸۰x۱۵ میلی‌مترمشاهده بیشتر"
"1771409333-144","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC236 ظرفیت 1 ترابایت","۱۲,۲۰۰,۰۰۰","","","۳.۹","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC236 ظرفیت 1 ترابایتتنها ۱ عدد در انبار باقی مانده
۳.۹۱۲,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-6369747/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac236-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۳.۹","ارتباط نوین پارسیان","عالی","شرکت «اپیسر» محصولی را با نام هارد اکسترنال اپیسر مدل AC236 ظرفیت 1 ترابایت روانه بازار کرده است. این محصول یک هارد اکسترنال حرفه‌ای برای ذخیره‌سازی اطلاعات با سرعت زیاد است. هارد اکسترنال AC236 از طریق درگاه USB3.2 به کامپیوتر متصل می‌شود. درگاه USB3.2 ارائه‌شده روی این محصول از نوع A است و از آن می‌توان روی کامپیوترهایی با درگاه USB2.0 و USB3.0 هم بهره برد. طراحی این محصول به‌گونه‌ای است که می‌توان کابل اتصال را روی بدنه‌ هارد نصب کرد تا نگرانی بابت گم‌شدن آن وجود نداشته با ...","هارد اکسترنال اپیسر مدل AC236 ظرفیت 1 ترابایت","۱۲,۲۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246089.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246089.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e10f0016ef21609a4b3944704cf443c2688932b8_1631085380.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0081ca2e7dc969a8688689a1d6ce07a5a113f2e3_1631085380.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246089.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","آبیزردقرمز","","","مشخصاتمشخصات فیزیکیوزن۱۴۰ گرممشاهده بیشتر"
"1771409335-145","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC731 ظرفیت دو ترابایت دارای رابط USB Type-A 3.1","۱۴,۸۴۰,۰۰۰","","","۴.۳","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC731 ظرفیت دو ترابایت دارای رابط USB Type-A 3.1تنها ۱ عدد در انبار باقی مانده
۴.۳۱۴,۸۴۰,۰۰۰","https://www.digikala.com/product/dkp-1711047/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac731-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%D8%AF%D9%88-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D8%A8%D8%B7-usb-type-a-31/","۴.۳","نوژن رایان ایرانیان","عالی","هارد اکسترنال اپیسر AC731 با ظرفیت دو ترابایت برای کسانی که به دنبال یک راهکار مطمئن و مقاوم برای نگهداری و جابه‌جایی حجم بالای اطلاعات هستند انتخابی حساب شده است. این مدل با طراحی مهندسی شده و ظاهری ساده اما خوش‌ساخت عرضه شده تا هم در محیط‌های کاری و هم در سفر قابل اعتماد باشد. بدنه آن ترکیبی از روکش پلاستیکی تقویت‌شده و ساختار داخلی ضد ضربه است که علاوه بر استحکام مکانیکی، ظاهر شیک و مینیمالی هم دارد. وزن ۲۳۸ گرمی و ابعاد ۱۴۱ در ۸ در ۱۸.۴ میلی‌متری، حمل و استفاده روزانه را  ...","هارد اکسترنال اپیسر مدل AC731 ظرفیت دو ترابایت دارای رابط USB Type-A 3.1","۱۳,۲۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/050e16c0bbdde1148796fd9c334607e78075d2fd_1754836186.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/050e16c0bbdde1148796fd9c334607e78075d2fd_1754836186.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119331434.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119331437.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/050e16c0bbdde1148796fd9c334607e78075d2fd_1754836186.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","ویژگی‌هافرم فکتور (سایز هد)2.5 اینچ2.5 اینچسرعت چرخش54005400نوع رابط کابلUSB Type-A 3.1USB Type-A 3.1مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل وزن۲۳۸ گرمابعاد۱۴۱×۸۸×۱۸.۴ میلی‌مترمشاهده بیشتر"
"1771409337-146","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC631 ظرفیت 1 ترابایت","۱۳,۵۰۰,۰۰۰","","","۴.۳","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC631 ظرفیت 1 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۳۱۳,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-404669/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac631-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۳","ارتباط نوین پارسیان","عالی","هاردهای اکسترنال این روزها با استقبال خوبی از طرف کاربران روبه‌رو شده‌اند. این تجهیزات ذخیره‌سازی امکان ذخیره‌کردن و انتقال اطلاعات را به راحتی فراهم می‌کنند و به کمک آن‌ها می‌توان همیشه به اطلاعات مهم خود دسترسی داشت. اما وجود برندهای مختلف تولید کننده‌ی هارد و مدل‌های متنوع موجود در بازار باعث شده که تهیه یک هارد کار ساده‌ای نباشد. هاردهای اکسترنال با توجه به نوع طراحی، درگاه ارتباطی وقابلیت‌هایی که در اختیار کاربران قر ...","هارد اکسترنال اپیسر مدل AC631 ظرفیت 1 ترابایت","۱۳,۵۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/c8af42e2e6f5c8eb2af4069f22e657cb6cf342f0_1753698429.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/c8af42e2e6f5c8eb2af4069f22e657cb6cf342f0_1753698429.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119117125.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/278fe24a4185e181ccab5f968cc2e9a8e076a08d_1744788918.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/c8af42e2e6f5c8eb2af4069f22e657cb6cf342f0_1753698429.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","","مشخصاتمشخصات فیزیکیوزن۲۶۳ گرممشاهده بیشتر"
"1771409339-147","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Armor A66 ظرفیت 5 ترابایت","۲۶,۱۰۰,۰۰۰","۲۷,۷۰۰,۰۰۰","۶٪","۴.۶","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال سیلیکون پاور مدل Armor A66 ظرفیت 5 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۶۶٪۲۶,۱۰۰,۰۰۰۲۷,۷۰۰,۰۰۰","https://www.digikala.com/product/dkp-7715138/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-armor-a66-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-5-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۶","بانی نو","عالی","هارد اکسترنال «Armor A66» محصولی از شرکت «سیلیکون پاور» است که از ظرفیت یک تاپنج  ترابایت برای ذخیره‌سازی اطلاعات بهره می‌برد. شرکت سیلیکون پاور هارد اکسترنال A66 را روانه بازار کرده است. هارد اکسترنال حاضر مدل Armor A66 بوده که ابعاد بسیار باریک‌تری دارد. این محصول شرکت سیلیکون پاور از بدنه‌ای پلاستیکی و مقاوم در برابر انواع صدمات بهره می‌برد. این بدنه به صورتی طراحی شده می‌تواند در برابر خط‌ و خش مقاوم باشد. هارد اکسترنال Armor A66 از طریق رابط USB3.2 به کامپیوتر متصل می‌شو ...","هارد اکسترنال سیلیکون پاور مدل Armor A66 ظرفیت 5 ترابایت","۲۷,۷۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/1f673af8565f614c3e1d95ff30da84c0f8bcf3c1_1754247351.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1f673af8565f614c3e1d95ff30da84c0f8bcf3c1_1754247351.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1a749482eca15443cea0fd453e95728b1df46e34_1643613590.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/a6860c8e9fb0541a4d4f7a5a0e2c35861fc9e921_1643613504.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1f673af8565f614c3e1d95ff30da84c0f8bcf3c1_1754247351.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","۲۶,۱۰۰,۰۰۰","ویژگی‌هافرم فکتور (سایز هد)2.5 اینچ2.5 اینچسرعت چرخش54005400مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل وزن۲۰۹ گرمابعاد۱۶.۲×۹۶×۱۳۹ میلی‌مترمشاهده بیشتر"
